size,complexity,priordefects,churn,allchangescount,changeentropy,allauthors,minorauthors,majorauthors,authorownership,rushedreviews,changesnodisc,selfapprovedchanges,typicaldisclen,typicalreviewwindow,reviewissues,allreviews,allreviewers,typicalnumberofreviewers,chnagesnoexpertise,typicalreviewerexpertise,defects
451,0.0709299427,10,1215,97,0.9790628249,7,0,7,0.2941176471,1,3,3,0.0146011132,0.7521285141,7,119,25,2,3,5.5,4
125,0.16,10,62,2,0,1,0,1,1,0,1,0,0,0,0,2,1,1,0,1,0
10413,0.0530035336,272,5405,274,0.8639460775,10,7,3,0.54,0,8,35,0,0,37,195,21,0,2,1,2
3535,0.0131578947,45,1888,52,0.9308957621,2,0,2,0.9230769231,0,2,10,0,0,0,27,6,0,0,1,1
640,0.045751634,47,580,69,0.9557391027,2,0,2,0.625,0,1,3,0.1295882937,66.6781839038,8,87,10,4,0,1,1
177,0.0760869565,10,7058,92,1,1,0,1,1,0,0,0,0.0027432712,0,0,27,12,2,0,1,0
781,0.0380078637,16,124,31,0.9932338197,2,0,2,0.5,0,0,0,0.1076680672,43.1553921569,0,18,21,4,0,1,2
1795,0.1057884232,35,907,72,0.9374162295,6,0,6,0.3333333333,0,6,9,0.002617801,0,0,41,11,1,0,2,3
31,0.119047619,4,586,2,1,1,0,1,1,0,1,2,0,0,0,2,5,0,0,1,0
2878,0.1298920378,134,4073,190,0.7909839339,18,12,6,0.2222222222,0,12,26,0.016043746,0,9,202,45,1,0,1.5,3
372,0.2181490385,6,146,13,0.3912435636,2,0,2,0.5,0,0,2,0.2638888889,0,0,8,5,1,0,1,0
185,0.0816326531,6,18,6,1,2,0,2,0.6666666667,0,1,1,0.1666666667,0,0,6,12,1,0,1.5,0
2349,0.1119909502,101,1964,184,0.8190341293,16,12,4,0.2195121951,0,15,16,0.0027881041,0,51,326,35,1,2,1,5
3642,0.1180555556,158,9601,438,0.8586765194,25,18,7,0.0895522388,2,14,32,0.0294811321,0.1441287879,45,397,62,2,0,1.5,6
305,0.0608108108,4,647,77,0.7071411495,3,0,3,0.5,0,1,1,0.0416666667,0,8,124,22,2,1,1.5,1
2582,0.1261343013,185,4938,362,0.8920153889,12,9,3,0.397260274,0,10,32,0.0121331008,0,36,377,37,2,19,2,1
3147,0.0853080569,86,1367,38,0.7946199899,7,0,7,0.3,1,4,4,0.0041753653,0,14,67,21,1,0,2,4
241,0.1101055807,20,7583,35,0.9006972916,2,0,2,0.6666666667,0,1,2,0.0014974905,0,4,15,2,1,0,1.5,0
68,0.1470588235,0,186,17,0,1,0,1,1,0,0,0,0.0591397849,31.5544802867,0,13,5,5,0,1,0
2736,0.0769230769,137,1362,141,0.5154846814,14,9,5,0.1739130435,0,11,15,0.0065237651,0,5,76,57,2,2,1,11
575,0.2,25,34,10,0.5816718657,2,0,2,0.6666666667,0,2,2,0,0,0,14,6,1,0,1,0
347,0.1184813249,6,136,22,0.9940302115,4,0,4,0.3333333333,0,3,2,0.0192028986,0,14,40,6,2,0,4,0
24,0.1666666667,2,6,3,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
3874,0.0682414698,21,78011,320,0.9880880308,5,3,2,0.6129032258,0,3,59,0.0009876543,0,2,97,1,1,1,3,1
8,0.125,3,77,7,0,2,0,2,0.5,0,1,1,0.025974026,1.6272727273,0,10,2,2,0,2,0
1365,0.1443089431,19,2050,40,0.8772290277,4,0,4,0.375,0,1,4,0.040625,0,2,46,26,2,0,1,2
1678,0.1072721374,4,407,10,0.8427376486,5,0,5,0.3333333333,1,2,3,0.0090106742,0,8,23,9,2,0,1.5,1
7948,0.158309056,320,1894,144,0.7629371483,16,6,10,0.1538461538,2,5,12,0.0070804196,0,21,170,37,2,0,1,2
1679,0.1773399015,112,10416,174,0.7822982938,3,0,3,0.7419354839,0,8,15,0.0048076923,0,13,115,19,1,0,2,4
221,0.1549253372,26,8,2,1,1,0,1,1,0,1,2,0,0,0,2,5,0,0,1,0
47,0.0638297872,6,105,15,0,2,0,2,0.6666666667,0,2,3,0.019047619,0,0,5,2,1,0,3,0
5282,0.0990827362,33,48142,179,0.9923667121,6,5,1,0.8,0,1,3,0.0023739874,0,7,228,16,2,0,1,3
5997,0.1024390244,396,19728,872,0.8871119123,22,16,6,0.24,0,13,17,0.0130718954,0,104,894,83,2,3,2,4
793,0.1875,76,396,57,0.6728292114,5,0,5,0.375,0,2,0,0,0,6,88,105,2,0,1,2
266,0.2405063291,9,40,7,0.914100892,2,0,2,0.6666666667,0,2,1,0,0,0,5,5,1,0,1,0
882,0.0729588673,40,1301,24,1,1,0,1,1,0,0,2,0.0108288268,0,0,0,0,0,0,1,0
9274,0.0720720721,252,6067,206,0.7824948897,10,5,5,0.3214285714,0,13,30,0,0,13,194,37,1,2,1,5
37,0.1081081081,0,4,1,0,1,0,1,1,0,1,1,0,0,1,2,1,1,0,1,0
875,0.1058522827,44,942,71,0.7521216811,7,0,7,0.4285714286,0,1,8,0.0303030303,0,7,84,22,2,0,1.5,4
487,0.0920245399,25,144,13,0.9061046787,3,0,3,0.4,0,1,2,0.2142857143,0,3,27,11,1,0,1,0
84,0.1111111111,4,543,14,1,2,0,2,0.5,0,1,2,0.0063792293,0,0,19,18,1,0,2,1
1048,0.12515006,29,2887,189,0.7504160561,7,1,6,0.2702702703,0,7,20,0.0233766234,0,32,159,26,2,14,2.5,4
1366,0.1601452074,58,358,42,0.8027246888,6,0,6,0.3,0,3,5,0.0212301587,0,1,18,12,1,0,2,1
3844,0.137633352,105,18685,500,0.9112311515,10,5,5,0.5063291139,1,15,28,0.0060984679,0,26,386,38,2,10,1.5,5
178,0.1725352113,7,18,2,1,1,0,1,1,0,1,2,0,0,0,10,8,1,0,1,0
2615,0.0587840376,96,4969,120,0.9575326899,8,2,6,0.2580645161,1,3,13,0.0149545333,0,59,358,21,2,3,3,4
220,0.1944444444,19,101,32,0.9466353076,3,0,3,0.4444444444,0,3,4,0.0833333333,0,1,23,4,1,0,1,1
314,0.1453287197,4,127,16,0.8620485699,2,0,2,0.6,0,1,2,0.0489130435,0,0,17,8,2,0,2,0
163,0.1237735849,1,549,8,0.9056390622,1,0,1,1,0,0,2,0.0115303291,0,0,8,2,1,0,1,0
5953,0.0725287053,480,5046,251,0.8956109386,10,4,6,0.36,0,6,29,0.013776435,0,23,285,37,1,5,3,10
1373,0.1125,58,122,47,0.8759017959,1,0,1,1,0,2,1,0,0,5,50,7,1,0,1,0
11750,0.0956521739,58,6553,327,0.8774610302,5,2,3,0.7102803738,1,10,47,0.0185185185,0,74,589,13,1,0,2,3
4906,0.0927835052,238,4106,217,0.9442180116,8,3,5,0.4565217391,0,6,22,0.0131578947,0,24,240,21,1,0,2,5
765,0.1100244499,42,821,19,0.9389140061,4,0,4,0.5714285714,0,2,2,0,12.7946969697,0,15,8,2,0,1,1
157,0.1075438596,46,46,4,1,1,0,1,1,0,0,0,0.0958333333,1.0453819444,0,0,43,0,0,1,2
203,0.2326659642,14,262,17,0.7871265862,1,0,1,1,0,0,0,0.137605042,24.122928338,3,10,6,0,0,1,1
1214,0.0772626932,75,360,42,0.9774185644,3,0,3,0.5714285714,0,2,5,0.2,0,10,56,8,1,0,1,0
93,0.2198142415,3,29,7,0.8631205686,2,0,2,0.5,0,2,2,0,0,0,4,4,1,0,1,1
191,0.1146853147,1,6823,284,0.9714368444,1,0,1,1,0,0,0,0.0207982443,0,0,0,10,0,0,1,0
3935,0.1399046105,315,6737,338,0.9026405389,22,16,6,0.1929824561,0,17,25,0.0104852877,0,17,242,73,2,0,1,8
362,0.1098439376,14,4990,103,0.7222378078,4,0,4,0.3333333333,0,1,2,0.0053049196,0.6935310399,3,64,14,2,0,1,2
512,0.0892857143,24,202,22,0.5462947023,2,0,2,0.6666666667,0,1,3,0,0,1,8,4,0,0,1,0
68,0.1764705882,7,144,22,0,2,0,2,0.5,0,0,0,0.0243055556,0,0,20,6,3,0,2,0
59,0.1,2,28,4,1,1,0,1,1,0,0,0,0.0875,0,5,16,4,2,0,1,1
160,0.0916030534,1,821,15,0.8366407419,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0
2858,0.1499178982,115,2309,184,0.9339113178,12,10,2,0.5918367347,0,14,19,0,0,7,79,25,1,0,1.5,7
1000,0.15,42,598,54,0.9744947444,5,0,5,0.7142857143,0,3,6,0,0,5,35,13,1,0,1,2
154,0.0697674419,14,16,7,0.8631205686,2,0,2,0.5,0,2,1,0,0,0,6,3,1,0,1,0
280,0.0869565217,19,441,28,0.992614068,2,0,2,0.6666666667,0,2,0,0.125,0,1,6,2,1,0,1.5,0
12,0,3,494,20,0,1,0,1,1,0,0,0,0.0222672065,0,1,18,11,2,0,1,0
1156,0.0913705584,122,767,111,0.8893050259,10,3,7,0.2608695652,0,5,6,0.0714285714,0,11,118,31,2,0,2,4
63,0.1666666667,12,30,9,0.9910760598,1,0,1,1,0,1,0,0,0,0,4,16,1,0,1,1
4965,0.1666666667,214,527,32,0.8942192177,8,0,8,0.2857142857,0,4,11,0.0925925926,0,3,43,14,1,0,2,6
3765,0.1233444228,296,161,35,0.930505893,5,0,5,0.3571428571,0,3,9,0.0802083333,0,3,73,14,1,0,1,1
313,0.0338983051,23,131,22,0.9713067383,3,0,3,0.5,0,4,4,0,0,3,20,7,2,0,2,0
84,0,6,1234,18,0.7642045065,2,0,2,0.6666666667,0,0,2,0.0426997245,0,2,5,28,2,0,1.5,3
175,0.0555555556,8,138,29,0.9741497202,4,0,4,0.2857142857,0,4,3,0.0263157895,0,3,38,13,2,0,2,1
50,0.02,27,10,2,0,1,0,1,1,0,1,1,0,0,0,1,5,0,0,1,0
22,0,4,4,1,0,1,0,1,1,0,1,1,0,0,0,1,10,0,0,1,0
32,0.09375,1,65,5,0,1,0,1,1,0,1,1,0,0,1,2,10,1,0,1,0
37,0.027027027,9,12,2,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
70,0,1,101,7,0.7248340915,1,0,1,1,0,2,3,0,0,0,14,6,1,0,1,0
12,0,1,18,9,0,1,0,1,1,0,0,0,0.1111111111,0,0,5,7,3,0,1,0
355,0.097133758,43,282,11,0.9940302115,2,0,2,0.6666666667,0,0,1,0.0274375,0,0,16,28,2,0,1.5,1
1322,0.1312700107,48,74,16,0.9690222557,3,0,3,0.6666666667,0,1,2,0.1,0,2,17,9,1,0,1,1
132,0.0833333333,3,1336,16,0,3,0,3,0.6,0,3,3,0.001497006,0,4,11,5,2,0,5,0
216,0.1503030303,24,59,6,0.9182958341,2,0,2,0.5,0,1,1,0.125,0,1,5,6,1,0,1,1
2441,0.0826704545,157,225,37,0.7963401505,4,0,4,0.375,0,2,4,0.0480599647,0.3895833333,0,29,18,1,0,1,1
225,0.2142857143,8,137,21,0.8699155298,4,0,4,0.4285714286,0,1,5,0.0714285714,0,2,29,16,2,0,2,0
335,0.1461538462,4,364,35,0.7176078961,3,0,3,0.4,0,1,1,0.064516129,0,1,13,10,1,0,1,1
35,0,13,88,38,0,1,0,1,1,0,0,0,0.1306818182,0,0,8,6,1,0,2,0
2166,0.0946159122,61,209,32,1,1,0,1,1,0,0,0,0.05625,0,3,20,10,1,0,1,5
30,0.2666666667,3,6,3,0,1,0,1,1,0,1,1,0,0,0,1,4,0,0,1,0
2284,0.1813745376,193,448,54,0.9700985047,12,0,12,0.1428571429,1,4,10,0.0403726708,0.0502688172,8,80,24,1,3,4,3
189,0.2433862434,15,56,14,0,1,0,1,1,0,0,0,0.125,0,0,10,5,5,0,1,1
256,0.1421800948,6,629,23,0.8865408928,3,0,3,0.4,1,2,2,0.0152385394,9.3765679415,1,25,6,2,0,3,1
413,0.1616532721,12,189,18,0.9182958341,2,0,2,0.5,0,0,1,0.1259228188,323.4170833333,1,15,9,2,0,1,1
1992,0.0969350962,103,1247,165,0.92130086,18,8,10,0.1111111111,0,16,21,0.0895721925,0,26,162,67,2,0,1,2
290,0.1568776052,17,87,11,0.8085947863,2,0,2,0.8,0,1,2,0.2214285714,0,4,14,9,1,0,1,1
885,0.1376623377,26,2708,168,0.8945105623,3,0,3,0.7222222222,0,0,3,0.0204942104,0,16,147,15,2,0,2,6
227,0.2334801762,9,2,1,0,1,0,1,1,0,1,1,0,0,0,3,14,2,0,1,0
70,0.0909090909,2,748,42,0.5591375804,4,0,4,0.6923076923,1,5,5,0.0017241379,0,1,47,9,2,0,1,1
2129,0.1505376344,179,34,13,0.6254181156,6,0,6,0.3333333333,0,8,8,0,0,1,41,12,2,0,2,0
6,0.1666666667,0,64,4,0,1,0,1,1,0,1,0,0,0,0,2,3,1,0,1,0
1572,0.1157649796,62,1049,84,0.8450384147,8,0,8,0.2777777778,0,4,14,0.0315181518,0,11,109,29,1,0,2,6
2256,0.1045751634,128,2288,63,0.9113005781,8,0,8,0.2857142857,0,3,7,0.0207006369,0,7,85,24,1,0,1,3
580,0.0363756614,27,914,63,0.9026078163,4,0,4,0.6363636364,0,1,0,0.0456790123,0,13,66,26,2,0,1,3
69,0.1511627907,4,24,12,1,1,0,1,1,0,0,0,0.3333333333,0,0,6,12,2,0,1,0
221,0.07239819,23,15,4,0,1,0,1,1,0,1,0,0,0,0,8,6,2,0,1,1
452,0.0941842512,14,1087,39,0.7854187833,3,0,3,0.4615384615,0,6,10,0.0056416496,0,6,51,14,2,0,2,3
77,0.1078431373,4,20,8,1,1,0,1,1,0,0,0,0.15625,0,0,4,1,1,0,1,0
297,0.1582491582,24,7,7,0,2,0,2,0.5,0,1,1,0.4285714286,0,0,11,6,3,0,2,0
8,0.125,1,84,6,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
555,0.2105263158,28,1404,29,0.9790762588,1,0,1,1,1,0,0,0.0103448276,5.1914367816,5,27,8,2,0,1,1
86,0.0873015873,6,468,30,1,1,0,1,1,0,0,4,0.0157089151,0,7,57,9,2,0,3,1
77,0.0779220779,5,208,42,0,1,0,1,1,0,0,0,0.0769230769,0,0,1,3,1,0,1,0
371,0.0790229885,16,19,10,0.4689955936,2,0,2,0.5,0,1,1,0.0555555556,0,3,25,9,2,0,1,0
63,0.075,5,36,18,1,1,0,1,1,0,0,0,0.1111111111,0,0,26,9,4,0,1,0
2945,0.125,153,544,195,0.9635748139,14,7,7,0.4594594595,0,7,17,0.1111111111,0,7,115,42,2,1,1,2
21,0.1428571429,3,11,10,0,2,0,2,0.5,0,0,1,0.0909090909,0,0,2,5,2,0,2,0
1651,0.1283912423,36,985,109,0.967522545,5,0,5,0.4705882353,0,4,2,0.1111111111,0,1,47,12,2,0,1,1
81,0.0864197531,4,9,9,0,1,0,1,1,0,0,0,0.1111111111,0,0,2,2,2,0,1,0
244,0.118852459,19,14,14,0,1,0,1,1,0,0,1,0.1428571429,0,0,6,3,2,0,3,0
5430,0.1694214876,291,8996,601,0.782396248,18,9,9,0.1232876712,1,15,26,0.0101522843,0,15,435,41,2,1,2,7
98,0.0924071756,19,20,19,0.9980008839,2,0,2,0.6666666667,0,0,1,0.101010101,0,1,9,13,2,0,1.5,0
427,0.1288434525,51,1802,29,0.9874449721,3,0,3,0.5,0,3,3,0.0065428099,6.6628923126,9,52,7,2,0,1,2
160,0.15,3,12,3,0,1,0,1,1,0,0,0,0.0833333333,0,1,22,8,2,0,1,0
646,0.0306122449,23,102,27,1,3,0,3,0.4,0,2,2,0,0,1,14,5,1,0,2,1
114,0.0877192982,5,13,13,0,2,0,2,0.5,0,0,0,0.1538461538,0,0,8,5,2,0,2,0
283,0,33,43,17,0.9011456374,4,0,4,0.4,0,2,5,0,0,0,7,7,0,0,1,0
144,0.0694444444,25,114,6,0,1,0,1,1,0,0,1,0.0438596491,0,0,19,5,1,0,1,0
1683,0.1184210526,26,6475,151,0.8060978313,12,6,6,0.4838709677,0,7,12,0.0143769968,0,36,185,51,2,0,1,1
699,0.0649350649,13,892,38,0.8014561648,4,0,4,0.5714285714,0,2,0,0.0019379845,0,2,44,16,2,0,1,5
58,0.0862068966,15,114,8,0,1,0,1,1,0,2,1,0.0087719298,0,0,4,2,1,0,3,1
941,0.1407624633,58,3459,155,0.8110656911,10,0,10,0.25,1,3,10,0.0666666667,0,15,104,31,2,4,2,4
172,0.0744680851,7,8,8,1,1,0,1,1,0,1,0,0,0,0,2,1,1,0,1,0
44,0.1363636364,3,97,55,0,3,0,3,0.3333333333,0,0,0,0.0309278351,0,0,16,10,3,0,3,0
152,0.1447368421,28,18,9,0,1,0,1,1,0,0,0,0.0555555556,0,0,2,2,2,0,1,1
438,0.0884615385,25,4142,186,0.9744871868,1,0,1,1,1,2,0,0.0063205407,0.8135780871,15,72,10,1,0,4,1
255,0.1500576037,67,66,17,0.9774178175,2,0,2,0.5,0,1,1,0.0384615385,14.5403846154,0,15,13,2,0,1,2
4513,0.0828398041,1588,107437,1087,0.7539110441,51,50,1,0.1006711409,1,32,58,0.0192565867,0,31,1038,193,2,7,1.5,14
970,0.125,189,2240,140,0.8869693378,13,4,9,0.175,0,13,25,0.0033726813,0,2,121,45,1,0,3,3
230,0.2287581699,12,20,6,0.6500224216,2,0,2,0.5,0,0,1,0.2777777778,0,2,4,1,1,0,1,1
11,0.0909090909,4,16,4,0,1,0,1,1,0,3,2,0,58.03125,0,3,1,1,0,3,0
287,0.0970046083,5,598,4,1,1,0,1,1,0,1,2,0,0,0,2,2,0,0,1,0
1413,0.1096273352,27,648,41,0.7521087448,7,0,7,0.2307692308,0,5,8,0.0954339778,0,8,42,11,1,0,1,1
1220,0.0615384615,49,925,129,0.9964752321,4,3,1,0.96875,0,6,65,0,58.03125,4,113,8,1,0,3,2
491,0.0888888889,24,100,13,0.7816596645,4,0,4,0.5,0,3,3,0.0285714286,0,6,20,35,1,0,2,0
57,0,0,796,27,0.8783471048,2,0,2,0.6666666667,0,1,1,0.0272952854,14.0444789082,1,29,4,4,0,1,0
12,0,3,80,10,0,1,0,1,1,0,0,0,0.0625,0,0,9,4,4,0,1,0
393,0.027027027,15,2127,30,0.9042334898,2,0,2,0.6666666667,0,0,1,0.0081833061,0,0,22,9,2,0,1,0
46,0.0652173913,3,97,9,0,1,0,1,1,0,3,2,0,0,0,7,3,2,0,3,0
737,0.1129032258,16,44,15,0.9718495448,3,0,3,0.7272727273,0,5,8,0,0,0,15,4,0,0,2,1
80,0.115942029,9,532,44,1,1,0,1,1,0,0,0,0.0920918367,0,2,32,6,2,0,1,1
498,0.0843373494,17,8,1,0,1,0,1,1,0,1,1,0,0,1,3,3,1,0,1,1
1687,0.1464088398,81,40,8,0.9463946304,2,0,2,0.75,0,1,1,0.0833333333,0,2,15,5,1,0,1,0
5246,0.0752801242,140,6766,72,0.8401612767,5,0,5,0.3333333333,0,2,10,0.0165681693,0,8,68,15,1,0,1,0
14,0,16,26,7,0,1,0,1,1,0,2,1,0,0,0,2,7,1,0,2,0
2739,0.131147541,275,3437,298,0.7507740845,16,7,9,0.1351351351,1,10,12,0.019138756,0.4009419824,14,258,163,2,7,2,8
751,0.0878661088,52,653,79,0.7048391203,12,5,7,0.2222222222,1,9,15,0.0357142857,0,11,116,34,1,4,2,2
752,0.0816326531,22,619,72,0.9178063361,4,0,4,0.5,0,2,16,0.0645833333,0,6,74,15,1,0,1.5,0
2894,0.1262553769,18,32773,83,0.9371862702,3,0,3,0.4545454545,0,1,0,0.0200690252,0,5,75,12,2,0,2,2
307,0.2285714286,12,252,17,0.9238599485,5,0,5,0.3,0,2,2,0.1,5.624024024,5,26,17,2,0,2,0
183,0.1584699454,5,183,28,0,1,0,1,1,0,4,3,0.0054644809,0,0,8,2,2,0,5,0
78,0.2564102564,5,4,2,0,1,0,1,1,0,0,0,4.25,6894.7125,1,5,5,2,0,1,0
161,0.1366459627,8,4,2,0,1,0,1,1,0,0,1,0.25,0,0,1,0,0,0,1,1
431,0.1742264536,19,5097,45,0.9824740868,1,0,1,1,0,5,1,0.003418401,0,6,24,8,2,0,3.5,0
289,0.0666666667,11,118,19,0.7996680068,2,0,2,0.75,0,1,1,0.0714285714,0,1,12,4,1,0,1,0
718,0.1555555556,87,386,38,0.9175671191,11,0,11,0.1764705882,0,7,11,0.018336887,0,2,52,30,1,0,1,3
1316,0.0991225166,13,1234,22,0.8898418692,2,0,2,0.75,0,1,1,0.008822752,0,5,21,7,2,0,1,0
9,0.2222222222,0,2,1,0,1,0,1,1,0,1,1,0,0,0,2,2,1,0,1,0
264,0.1818181818,9,87,19,0.9894975386,1,0,1,1,0,0,2,0.0789473684,0,1,40,3,2,0,2,0
902,0.0925858209,8,73,14,1,2,0,2,0.6666666667,0,0,1,0.0826802508,0,1,14,3,1,0,1.5,0
101,0.1485148515,5,42,9,0,2,0,2,0.5,0,1,2,0.0476190476,0,0,4,6,1,0,2,3
315,0.15,23,950,38,0.9457639794,5,0,5,0.5333333333,0,7,13,0,0,0,32,16,1,0,5,3
11,0.0909090909,0,78,3,0,1,0,1,1,0,0,1,0.0128205128,0,0,2,5,1,0,1,0
26,0.2692307692,0,9,3,0,1,0,1,1,0,0,0,0.3333333333,0,0,7,4,2,0,1,0
42,0.1666666667,6,10,5,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0
922,0.0738255034,2,10010,57,0.9995386507,2,0,2,0.875,0,1,1,0.001497006,0,0,71,4,2,0,1,1
292,0.0544871795,27,3269,68,0.9180228303,6,0,6,0.4285714286,0,5,5,0.0374200689,0,4,62,16,2,0,2.5,1
147,0.1422764228,5,128,19,0.831474388,3,0,3,0.5,0,1,3,0.0648305085,0,0,36,12,2,0,2,0
480,0.1380952381,11,29,7,0.9751060325,3,0,3,0.5,0,0,2,0.1875,0,0,9,4,2,0,1,0
397,0.1160458453,2,85,6,1,1,0,1,1,0,1,0,0,0,1,6,2,1,0,1,0
68,0.0647773279,0,1789,69,0.9828127521,1,0,1,1,0,0,1,0.0375702398,0,2,69,3,3,0,1,0
145,0,2,591,64,0.9704591666,3,0,3,0.7,0,2,3,0.0664152024,0,3,98,12,2,0,2,0
31,0.1428571429,0,306,10,0.9602297179,1,0,1,1,0,0,0,0.0254237288,10.4353107345,7,12,2,2,0,1,0
1527,0.0902255639,4,9802,100,0.9716938366,1,0,1,1,0,0,2,0.0114942529,0,16,139,4,2,0,1,0
425,0.1214574899,4,3219,26,0.9986351928,2,0,2,0.8571428571,0,1,7,0.0018066847,0,2,14,2,1,0,2,0
784,0.125,4,8052,54,1,1,0,1,1,0,0,0,0.002020202,0,4,45,3,3,0,1,1
784,0.0928961749,4,2225,26,1,1,0,1,1,0,0,13,0.02,0,4,52,2,2,0,1,0
180,0.1801801802,5,222,19,0.6971862089,2,0,2,0.75,0,4,3,0.0177514793,0,2,15,3,1,0,3,0
7,0.2857142857,1,112,7,0,1,0,1,1,0,0,0,0.0178571429,0,2,19,10,6,0,1,0
84,0.1297653959,2,891,43,0.8924634543,2,0,2,0.6666666667,0,0,1,0.0558183183,0,4,82,12,2,0,3,0
79,0.1041666667,2,826,27,0.9910760598,1,0,1,1,0,0,1,0.0401071565,0,4,66,10,2,0,1.5,0
11,0.3636363636,0,264,12,0,1,0,1,1,0,0,0,0.0416666667,0,0,13,3,3,0,1,0
901,0.1290322581,7,1931,168,0.8559336673,5,1,4,0.7692307692,0,7,13,0.0081081081,0,16,327,21,2,2,2,2
214,0.09375,3,4396,69,0.997890424,1,0,1,1,0,0,4,0.0018156729,0,3,73,3,1,0,3,0
225,0.2260869565,3,884,27,0.9008197383,2,0,2,0.6666666667,0,0,3,0.0134680135,5.0398852657,5,47,9,2,0,2,2
131,0.1547619048,2,1668,28,1,1,0,1,1,0,0,0,0.0046453696,0,2,16,3,3,0,1,0
32,0.21875,0,3,1,0,1,0,1,1,0,1,1,0,0,0,16,8,8,0,1,0
54,0.1428571429,4,357,17,0.9605278494,1,0,1,1,0,2,3,0.0909574468,37.3339893617,3,37,10,2,0,2,2
748,0.0930232558,96,417,101,0.5481756376,11,2,9,0.1363636364,0,5,11,0,0,3,152,34,1,2,2,3
216,0.1145251397,2,1174,28,0.9963165196,4,0,4,0.6,0,4,8,0.0067793478,0,1,20,3,2,0,5,0
2336,0.0909090909,36,4542,25,0.9632614447,3,0,3,0.375,0,1,2,0.0053763441,0,5,66,9,2,0,2,2
134,0.052238806,1,1202,16,0,2,0,2,0.6666666667,0,0,0,0.0008319468,0,0,13,5,2,0,3,1
4675,0.1128820119,61,6657,220,0.9207074732,15,9,6,0.2549019608,1,9,18,0.0267094017,0,28,318,33,2,0,1,5
4250,0.1148036254,101,1175,53,0.9053582082,4,0,4,0.4347826087,0,3,11,0.0075757576,0,7,117,20,1,0,1,7
57,0,7,10,5,0,2,0,2,0.5,0,0,0,0.15,0,0,16,6,2,0,4,1
166,0.156626506,2,4,2,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
2263,0.2060085837,9,422,33,0.964961615,4,0,4,0.6842105263,0,5,18,0,0,0,37,3,0,0,1,0
1061,0.140990991,26,82,16,0.9607329285,3,0,3,0.4545454545,0,4,11,0,0,0,12,4,0,0,2,1
35,0.1714285714,2,4,2,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
445,0.0494382022,17,22,5,0,3,0,3,0.3333333333,0,3,2,0,0,0,6,4,2,0,3,1
831,0.0617021658,15,38,9,0.9874687506,2,0,2,0.8,0,2,5,0,0,0,6,1,0,0,1,2
55,0.2909090909,2,18,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
253,0.2914519906,12,40,8,1,1,0,1,1,0,0,0,0.15625,0,0,12,5,4,0,1,1
20,0.15,1,49,5,0.9709505945,1,0,1,1,0,0,0,0.2149122807,16.6019736842,0,11,3,3,0,1,1
32,0.25,1,8,2,1,1,0,1,1,0,1,2,0,0,0,2,0,0,0,1,0
49,0.1428571429,1,92,11,0,1,0,1,1,0,0,0,0.0760869565,0,1,4,1,1,0,1,1
70,0,3,953,38,0.9747260077,3,0,3,0.3333333333,0,0,0,0.0292729869,6.208925841,7,39,8,2,2,2,0
146,0.0821917808,3,1469,8,0,1,0,1,1,0,1,1,0.0020422056,3.6856251418,0,6,2,2,0,2,0
55,0.0476190476,0,39,4,1,1,0,1,1,0,0,2,0.1153846154,0,0,10,8,2,0,1,0
66,0.0757575758,1,2,1,0,1,0,1,1,0,1,1,0,0,4,14,7,2,0,1,0
658,0.1666666667,5,73,32,0.8121235172,2,0,2,0.6,0,1,2,0.0333333333,0,12,62,10,2,0,1,0
14,0.1428571429,0,1,1,0,1,0,1,1,0,0,1,2,0,0,4,11,2,0,1,0
572,0.1100088759,3,327,6,1,1,0,1,1,0,2,4,0,0,13,93,9,2,0,2,0
39,0.3333333333,1,258,2,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
102,0,2,999,155,0.9990625279,2,0,2,0.8571428571,0,0,3,0.0986238532,0,1,51,6,5,2,2,0
10,0.1666666667,2,673,64,0.4488644887,1,0,1,1,1,0,1,0.0462209402,5.8125239661,7,53,4,2,0,2,0
15,0.0833333333,2,689,35,0.512709142,2,0,2,0.6666666667,0,0,0,0.2126870843,99.6385249215,1,12,5,2,2,2.5,0
5169,0.0576923077,18,21164,545,0.8981660389,8,2,6,0.2098765432,0,9,27,0.0056899004,2.99909375,115,734,19,2,24,4,3
1115,0.0181818182,2,2643,90,0.9571765063,3,0,3,0.5,0,1,3,0.0267379679,6.4496639785,41,196,10,2,0,3,1
861,0.125,15,1701,25,0.8408906777,6,0,6,0.25,1,1,2,0.0476190476,0.6906910569,10,74,5,2,1,1,0
2119,0.0697257648,18,2105,78,0.8507158567,7,0,7,0.45,0,5,14,0.0066532083,0,8,83,12,1,0,1,7
240,0.1291666667,5,9,5,0,2,0,2,0.5,0,2,2,0,0,1,10,2,2,0,2,2
