size,complexity,priordefects,churn,allchangescount,changeentropy,allauthors,minorauthors,majorauthors,authorownership,rushedreviews,changesnodisc,selfapprovedchanges,typicaldisclen,typicalreviewwindow,reviewissues,allreviews,allreviewers,typicalnumberofreviewers,chnagesnoexpertise,typicalreviewerexpertise,defects
1372,0.1400878824,66,36,14,0.8631205686,3,0,3,0.3333333333,0,1,1,0.0875,0,0,7,6,2,0,1.5,3
363,0.1076923077,16,19,9,0.9656336071,2,0,2,0.6666666667,0,2,1,0,0,0,4,3,2,0,1,0
1330,0.140672941,9,2131,88,0.7273891551,6,0,6,0.4838709677,0,16,17,0.0018156786,0,1,38,10,1,1,4,1
514,0.1612903226,6,625,24,0.9642934129,4,0,4,0.5,0,4,7,0.002004008,0,0,5,3,1,0,2,0
554,0.0706094575,11,403,11,0.6840384356,2,0,2,0.6666666667,0,1,2,0.0039164491,0,3,7,7,3,0,1.5,0
204,0.1235294118,15,112,8,0.5435644432,3,0,3,0.4,0,5,4,0,0,0,5,3,1,0,2.5,1
318,0.1765608084,21,60,18,0.8826232642,5,0,5,0.2,0,4,3,0,0,0,4,4,0,0,1,0
33,0.0303030303,1,103,2,0,1,0,1,1,0,0,1,0.0097087379,0,1,1,1,1,0,1,0
880,0.1003787879,40,137,26,0.8035842605,5,0,5,0.2,0,3,3,0.0564516129,0,0,7,5,1,0,1,0
650,0.1446494955,9,147,10,0.8812908992,2,0,2,0.8,0,4,2,0,0,0,0,0,0,0,2.5,2
376,0.1558956916,10,64,16,0.9544340029,3,0,3,0.5,0,3,2,0.0657894737,0,2,6,3,1,0,2.5,0
893,0.1329787234,16,794,72,0.8720094341,7,0,7,0.3157894737,0,10,10,0.0029498525,0,0,47,12,2,2,8,1
2821,0.1083916084,93,639,37,0.8030773793,8,0,8,0.4444444444,0,10,14,0,0,4,20,7,2,0,1,1
342,0.072,11,36,6,1,1,0,1,1,0,1,3,0,0,0,0,1,0,0,1,0
173,0.12,2,98,19,0.9617367431,2,0,2,0.75,0,1,0,0.0333333333,0,1,10,2,1,0,1,0
103,0.1943396226,3,1138,38,1,1,0,1,1,0,1,0,0.0026362364,0,0,16,5,2,0,3,1
618,0.1071977459,12,118,10,0.9609640474,2,0,2,0.75,0,2,4,0,0,0,0,0,0,0,1,0
283,0.0692640693,9,553,32,0.4488644887,8,0,8,0.2727272727,0,9,7,0.0018281536,0,0,9,8,0,2,6,2
88,0.0909090909,2,8,4,0,1,0,1,1,0,1,1,0,0,0,0,2,0,0,1,0
235,0.1063829787,3,8,4,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
1268,0.1383364603,41,1255,110,0.9757531941,15,8,7,0.2121212121,0,7,17,0.1199059561,0,5,92,12,2,2,3,1
408,0.1483597884,5,2368,188,0.9894207014,7,3,4,0.375,1,7,21,0.0118446495,0.1828227786,0,78,10,2,6,6,0
408,0.1477832512,0,6847,101,0.977241613,2,0,2,0.8125,0,3,6,0.0006927607,2.3410460686,4,31,7,2,0,5,0
495,0.1474025974,12,15,3,0.9182958341,2,0,2,0.5,0,1,1,0.0384615385,0,2,4,3,1,0,1,0
118,0.1779661017,11,8,4,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1
502,0.1363636364,46,28,11,0.9922150607,2,0,2,0.6666666667,0,1,3,0,0,0,2,4,0,0,1,0
261,0.1121495327,5,77,10,0.8812908992,2,0,2,0.6666666667,0,2,2,0,0,0,2,2,1,0,1.5,2
296,0.0878378378,12,70,5,0,2,0,2,0.5,0,2,2,0,0,0,0,0,0,0,2,0
223,0.0714285714,23,2415,59,0.7818094049,1,0,1,1,0,0,0,0.0369318182,0,6,33,4,3,0,2,0
424,0.1170020121,31,44,4,1,1,0,1,1,0,2,2,0,0,0,0,0,0,0,1,0
180,0.1007194245,9,39,6,1,1,0,1,1,0,2,4,0,0,0,0,0,0,0,2,0
458,0.1306532663,48,146,23,0.9782534168,5,0,5,0.5,0,5,8,0,0,0,2,2,1,0,3,5
71,0.0704225352,7,14,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
70,0.1522988506,11,52,8,0.8112781245,2,0,2,0.6666666667,0,2,3,0,0,0,0,0,0,0,1.5,0
96,0.1666666667,3,68,12,0,4,0,4,0.25,0,4,2,0,0,1,2,2,1,0,4,5
743,0.0952380952,12,408,12,1,1,0,1,1,0,1,0,0,0,0,6,2,2,0,1,0
704,0.1546156546,6,12749,75,0.9949490477,2,0,2,0.5714285714,0,1,0,0.0010490803,5.2399988728,3,22,3,2,0,2,0
65,0.0459280303,5,147,4,1,1,0,1,1,0,1,0,0,0,1,2,1,1,0,1,1
1542,0.1052792188,37,8701,161,0.9501126452,4,0,4,0.7142857143,0,3,4,0.0059982453,0,9,62,9,2,0,2,0
62,0.303030303,8,44,10,0.8649735207,2,0,2,0.75,0,2,4,0,0,0,0,5,0,0,1,0
43,0.1860465116,2,32,2,0,1,0,1,1,0,0,0,0.09375,0,5,5,7,3,0,1,0
24,0.2578947368,2,18,6,1,1,0,1,1,0,1,2,0,0,0,0,4,0,0,1,0
1364,0.1388888889,117,24699,81,0.9198408236,10,0,10,0.2666666667,0,5,8,0.0002931262,0,4,22,17,2,1,6,0
229,0.1504424779,14,564,31,0.8792737202,5,0,5,0.4615384615,0,6,9,0,0,0,18,7,1,0,2,0
32,0.1,3,96,12,0.9182958341,1,0,1,1,0,1,0,0,0,0,3,3,1,0,1,0
23,0.125,1,156,6,1,1,0,1,1,0,1,0,0,0,0,2,1,1,0,1,0
45,0.1071428571,8,92,26,0.3912435636,3,0,3,0.6,0,2,0,0.0361111111,0,0,7,3,1,0,2.5,0
317,0.0891089109,18,1574,100,0.7587769818,8,0,8,0.2666666667,1,6,6,0.0039588282,0,6,55,13,2,3,4,2
10740,0.0719178082,266,15773,756,0.8839410301,13,8,5,0.609375,2,19,65,0.0033726813,0.9836432638,20,416,35,1,25,4,5
4719,0.0651162791,55,2850,171,0.9491746589,5,2,3,0.68,1,8,43,0.0131578947,0,3,39,9,1,2,3,1
758,0.0689655172,44,113,31,0.9934810357,3,0,3,0.4444444444,1,3,5,0.0416666667,24.9173611111,0,33,8,2,0,1,1
58,0.0517241379,16,9,3,0,1,0,1,1,0,1,1,0,0,0,0,4,0,0,1,0
128,0,5,4668,153,0.9139181834,6,0,6,0.3333333333,0,2,0,0.0085596222,0,7,28,14,1,3,4,0
205,0.1165850673,8,126,28,0.8104760155,4,0,4,0.375,0,4,6,0,0,0,9,4,0,0,2,0
896,0.0746268657,45,204,22,0.6452075544,8,0,8,0.2,0,7,8,0,0,0,10,8,0,1,3,2
2807,0.1468926554,44,4532,123,0.969041551,5,2,3,0.6756756757,0,11,16,0,0,1,10,2,1,0,2,3
206,0.1650485437,8,34,5,0,2,0,2,0.5,0,1,1,0.0294117647,0,0,2,2,2,0,2,0
6376,0.1153846154,216,13043,336,0.9158061487,30,26,4,0.2252252252,0,42,79,0.0014662757,0,26,129,29,1,2,2,4
853,0.0890128046,4,8,5,0.9709505945,2,0,2,0.5,0,2,2,0,0,0,1,3,0,0,1,0
1753,0.1134447836,17,667,100,0.7794734389,5,0,5,0.3636363636,0,2,8,0.0306776557,0,0,11,7,1,0,1,0
127,0.0866141732,4,6,3,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
3499,0.0930119071,141,10176,370,0.8940361946,20,11,9,0.1184210526,2,10,35,0.008281609,0,43,226,32,1,5,1,11
51,0.1203703704,2,66,8,1,1,0,1,1,0,0,0,0.0620300752,0,3,4,2,2,0,1,1
510,0.0864197531,11,671,23,0.9681464573,3,0,3,0.4444444444,0,4,4,0.0063492063,0,1,13,5,2,0,2,0
120,0.1404494382,9,168,21,0.985228136,2,0,2,0.6666666667,0,1,1,0.0409356725,2.8571962313,4,8,6,2,0,1.5,0
85,0.1165540541,6,35,7,0.985228136,2,0,2,0.6666666667,0,2,3,0,0,0,0,0,0,0,1.5,0
5517,0.1677018634,236,7722,454,0.875904273,31,26,5,0.1142857143,2,16,25,0.027173913,0,28,209,44,1,2,1,7
501,0.1170424403,8,4702,271,0.9000463468,12,6,6,0.2222222222,1,6,16,0.0196525097,0,21,194,11,2,21,4,4
3528,0.1098265896,217,8754,329,0.8967813814,20,18,2,0.6,2,20,46,0.0049668874,0,17,173,28,2,1,3,2
8640,0.0885608856,177,56050,1065,0.9152167303,17,12,5,0.3055555556,0,35,48,0.0008561644,0,45,313,26,1,54,6,10
24,0.0238095238,1,190,6,1,1,0,1,1,0,0,0,0.0245827403,0,2,4,2,2,0,1,0
251,0.1082289803,20,914,26,0.9382356667,1,0,1,1,0,1,3,0.0451342601,49.5031624929,7,24,3,2,0,2,0
70,0.0909090909,2,32,16,0.8112781245,3,0,3,0.3333333333,0,2,1,0.0625,4.3623263889,3,13,4,2,0,1.5,0
2699,0.0686118396,165,1491,152,0.7058333003,19,10,9,0.1212121212,0,13,14,0.0037067545,0,3,65,47,1,0,1,3
838,0.0627896613,10,44,8,0.9544340029,2,0,2,0.5,0,1,2,0.0416666667,0,0,2,5,0,0,1,0
179,0.2011173184,7,20,2,0,1,0,1,1,0,0,0,0.05,0,0,3,2,2,0,1,0
54,0.1666666667,1,12,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
38,0.0833333333,2,50,13,0.6193821947,2,0,2,0.6666666667,0,0,1,0.6337719298,636.0900950292,0,1,1,0,0,1.5,0
2630,0.1212673611,19,1396,47,0.6552712436,4,0,4,0.5,0,5,7,0,0,2,35,8,0,0,1,0
983,0.1006289308,41,156,43,0.9199632594,9,0,9,0.3076923077,0,6,7,0,0,1,8,13,1,0,1,2
963,0.0884125637,7,1294,63,0.8726121998,5,0,5,0.5,0,2,2,0.1794871795,0,22,92,4,1,0,1,0
9112,0.1112425553,343,17912,389,0.9312317355,14,10,4,0.5285714286,0,16,34,0.0057877199,0,5,88,19,1,2,2,4
2700,0.125,173,11640,238,0.9020619087,8,5,3,0.6818181818,0,9,11,0.0125,0,8,108,12,1,2,2,2
511,0.1876132982,29,30,10,0.8812908992,2,0,2,0.6666666667,0,2,3,0,0,0,0,1,0,0,1.5,0
435,0.0978049728,20,161,13,0.8904916402,3,0,3,0.4,0,4,5,0,0,0,0,0,0,0,2.5,0
1780,0.1189535441,34,206,44,0.8079656698,5,0,5,0.3076923077,0,3,8,0.035625,0,0,16,4,1,0,1,1
6645,0.0934599788,435,11761,804,0.8939346794,33,27,6,0.1679389313,3,31,52,0.0138645513,0,53,543,65,2,15,3,16
152,0,1,132,10,0.8586727111,2,0,2,0.5,0,2,2,0,0,0,14,3,2,0,1,0
70,0.380952381,6,9,6,0.9206198357,2,0,2,0.75,0,3,3,0,0,0,4,3,2,0,1,0
1425,0.0968245968,120,888,94,0.9170072924,17,14,3,0.1818181818,0,12,10,0.0267981844,0,3,41,71,1,0,1.5,0
187,0.288981289,11,186,8,0.5435644432,3,0,3,0.5,0,1,3,0.0583804143,0,0,4,3,2,0,2,0
910,0.072040572,41,64,17,0.9366673819,9,0,9,0.2,0,7,5,0.0217391304,0,0,8,6,2,0,5.5,0
15878,0.0860014411,300,32407,766,0.8436121154,22,13,9,0.196969697,1,26,74,0.0035880411,0,60,327,42,1,19,1,6
2278,0.1119791667,6,17991,290,0.9086860292,6,2,4,0.6206896552,0,7,30,0.0086956522,0,37,180,13,1,4,1,2
1742,0.1487179487,78,5799,295,0.82334849,14,7,7,0.4054054054,0,24,41,0.0048818576,0,12,158,25,2,1,2,3
364,0.075,23,67,9,0.9656336071,3,0,3,0.5,0,2,2,0.0303030303,0,0,4,4,1,0,1,0
148,0.0920454545,7,181,20,0.8941881859,3,0,3,0.4,0,2,3,0.0378787879,0,0,0,9,0,0,1,0
2688,0.1329639889,64,19716,623,0.7975778537,14,8,6,0.36,2,34,39,0.0031347962,0,61,285,28,2,41,4,8
1729,0.1667370694,71,1063,64,0.8114418312,8,0,8,0.3333333333,0,5,12,0.0085247461,0,0,27,9,1,0,2,1
5337,0.1666666667,142,17666,748,0.9192077561,24,18,6,0.2183908046,0,40,90,0.0147058824,0,15,278,33,2,26,3,7
246,0,7,213,13,0.8292439008,2,0,2,0.8,0,3,3,0,0,1,2,5,1,0,2,1
591,0.0912242211,22,224,19,0.9752404816,3,0,3,0.6666666667,0,2,5,0.0233695652,0,0,9,3,2,0,1.5,1
3138,0.1235294118,120,20692,503,0.9202052365,11,6,5,0.3230769231,0,16,35,0.0106075217,0,30,233,18,2,4,5,3
51,0.1764705882,11,34,2,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0
1174,0.0950318609,5,20628,202,0.8985840005,6,1,5,0.5714285714,0,8,4,0.0024430636,0,10,94,15,2,0,2,0
966,0.094017094,3,3954,105,0.8160627562,6,1,5,0.6052631579,0,13,21,0.0119047619,0,4,48,5,1,1,2,2
37,0,1,28,8,0.8112781245,2,0,2,0.6666666667,0,2,3,0,0,0,0,0,0,0,1.5,0
449,0.0823529412,3,152,15,0.9018972359,5,0,5,0.3333333333,0,5,8,0,0,0,1,1,0,0,3,0
7293,0.0966080706,513,6164,262,0.825613121,24,18,6,0.115942029,0,22,46,0.0024233599,0,13,95,30,1,5,1.5,4
725,0.1597938144,51,72,6,0.9206198357,2,0,2,0.75,0,2,2,0,0,3,4,9,1,0,1,0
9254,0.0848257115,62,975,150,0.9461598008,7,4,3,0.6527777778,0,7,39,0,0,0,45,7,1,0,2,1
5599,0.1561224,297,6358,220,0.9240724867,13,8,5,0.3636363636,0,11,22,0.0106293628,0,3,136,25,1,1,1,2
189,0.1746031746,5,51,8,0,2,0,2,0.5,0,1,0,0.0196078431,0,0,4,3,2,0,2,0
1184,0.1363636364,23,3359,103,0.9589283999,5,0,5,0.3,1,4,6,0.0061349693,3.1177402863,15,77,10,2,0,1,2
383,0.1723127601,6,18,14,0.8631205686,2,0,2,0.5,0,1,1,0.1,0,0,3,3,0,0,1,0
1108,0.1358175861,72,135,20,0.8530037897,3,0,3,0.6,1,2,2,0.15,87.53475,2,19,7,1,0,1,1
1126,0.1032388664,16,724,109,0.9094461991,4,0,4,0.5625,0,3,12,0,0,3,46,4,0,1,2,0
196,0.1290322581,0,1249,18,1,1,0,1,1,0,0,0,0.0208333333,0,1,12,3,3,0,1,0
358,0.1060520095,21,44,16,0.8744996115,3,0,3,0.5,0,4,4,0,0,0,2,5,0,0,1.5,0
5418,0.1366906475,410,6034,408,0.8723899908,36,31,5,0.0891089109,0,30,50,0.0078328982,0,24,227,72,1,3,1,6
555,0.1129486277,34,2768,114,0.7114781665,10,5,5,0.2173913043,0,11,19,0,0,1,18,8,0,1,1.5,0
785,0.0892857143,29,1499,131,0.8395174508,5,1,4,0.6060606061,0,10,17,0,0,3,34,8,0,0,2,1
92,0.0735294118,9,63,8,0.8112781245,2,0,2,0.5,0,1,1,0.0571428571,0,0,4,1,0,0,1,0
240,0,7,4494,125,0.7851749531,5,0,5,0.4736842105,0,5,8,0.0049810918,0,6,43,7,1,0,1.5,1
15,0.1111111111,1,193,9,0.9182958341,1,0,1,1,0,0,0,0.0235653236,0,4,9,1,1,0,1,0
16,0,5,18,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
363,0.2545454545,8,242,32,0.8845298274,3,0,3,0.4,0,2,2,0,0,0,15,4,1,0,1,0
82,0.0948275862,5,24,4,0.8112781245,2,0,2,0.6666666667,0,1,3,0.0839160839,0,0,4,1,1,0,1.5,1
4151,0.134378398,171,8678,491,0.8976969635,24,19,5,0.2711864407,0,35,59,0.014149343,0,41,229,22,2,7,2,6
961,0.0695,60,3129,179,0.9236177069,10,6,4,0.3333333333,0,12,32,0.0030991736,0,7,62,10,1,4,4,1
347,0.0648854962,18,40,18,0.9955380299,2,0,2,0.6666666667,0,2,6,0,0,0,0,0,0,0,1.5,0
288,0.1182795699,4,2506,55,0.9968115713,4,0,4,0.625,0,3,6,0.0065420561,0,20,46,5,4,0,4,0
368,0.2835820896,21,513,81,0.8522247764,7,0,7,0.1666666667,0,3,8,0.25,0,0,57,9,2,0,1,0
23,0,4,54,9,0,1,0,1,1,0,0,0,0.1296296296,0,2,7,11,2,0,1,0
1938,0.16,187,3644,215,0.8445869415,14,7,7,0.2075471698,1,15,31,0.0055865922,0,10,133,23,1,0,2,5
66,0.1063829787,3,488,25,0.998845536,2,0,2,0.7142857143,0,4,5,0,15.4459688174,0,4,1,1,0,3.5,2
251,0.1228070175,41,536,51,0.6871272017,4,0,4,0.6666666667,0,1,1,0.0425438596,0,3,32,14,2,0,2,1
5042,0.1507952419,230,1303,91,0.8187225032,15,7,8,0.1428571429,0,12,23,0.0093353547,0,5,36,16,2,0,2.5,4
599,0.1327290837,21,1354,33,0.9150576056,5,0,5,0.3333333333,0,2,5,0.0134049701,0,4,28,7,2,0,1,0
5670,0.0612244898,330,10399,455,0.8648914597,16,12,4,0.5533980583,0,29,54,0,0,8,129,34,1,4,2,3
32,0.1304347826,2,338,16,1,2,0,2,0.8,0,2,4,0.0117737003,0,2,6,3,1,0,2.5,0
849,0.1436781609,38,4048,102,0.8392076352,8,0,8,0.3684210526,0,2,14,0.0033917559,0,2,19,8,1,0,1,0
406,0,29,2970,90,0.7342845815,9,6,3,0.4666666667,1,13,23,0.0122473071,0,1,18,29,0,1,1.5,0
17,0,0,7,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
167,0,12,639,36,0.9206198357,5,0,5,0.4,0,5,6,0.0681818182,0,5,19,10,3,0,2,0
48,0.0208333333,27,10,5,0,1,0,1,1,0,1,1,0,0,0,0,2,0,0,1,0
20,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,5,0,0,1,0
29,0,4,14,7,0,2,0,2,0.8,0,4,4,0.0714285714,0,0,1,17,1,0,5,0
25,0,2,45,11,0.5462947023,2,0,2,0.6666666667,0,1,2,0,0,0,0,1,0,0,1,0
2,0,2,4,1,0,1,0,1,1,0,0,0,0.25,75.0541666667,0,2,2,1,0,1,0
53,0,8,180,20,0.9340680554,3,0,3,0.7142857143,0,4,4,0.0425281955,0,0,16,10,2,0,3.5,0
16,0,2,24,4,0,1,0,1,1,0,0,0,0.0416666667,0,0,2,6,2,0,1,0
34,0,6,151,25,0,2,0,2,0.8571428571,0,6,4,0.0066225166,0,0,7,11,1,0,8,0
42,0.0238095238,10,79,4,0,1,0,1,1,0,0,0,0.0126582278,0,0,2,2,1,0,1,0
44,0,2,6,3,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
68,0.0588235294,2,37,5,0.9602297179,3,0,3,0.3333333333,0,3,1,0,0,0,2,5,1,0,1,0
32,0,5,10,3,0.9182958341,1,0,1,1,0,2,1,0,0,0,1,1,0,0,1,0
14,0,1,44,4,0,1,0,1,1,0,0,1,0.0681818182,0,0,3,3,3,0,1,0
51,0,8,14,3,1,2,0,2,0.6666666667,0,2,3,0,0,0,0,0,0,0,1,0
57,0.0701754386,3,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
428,0.1718590398,1,13472,138,0.9917357569,2,0,2,0.9230769231,0,0,0,0.0037604527,0,13,53,5,2,0,2,0
893,0.1111111111,63,882,56,0.9427423665,10,7,3,0.5384615385,0,12,13,0.0108695652,0,4,28,23,1,0,2,2
62,0.064516129,1,28,3,0,2,0,2,0.5,0,2,1,0,0,0,1,1,1,0,2,0
2713,0.1518778335,81,2024,102,0.7683064078,10,5,5,0.3181818182,0,8,14,0,0,1,13,6,0,2,1.5,4
882,0.0385487528,28,265,7,0,3,0,3,0.3333333333,0,3,2,0,0,0,0,0,0,0,3,0
186,0.2204861111,21,38,8,0.9544340029,3,0,3,0.3333333333,0,3,2,0,0,0,1,2,0,0,1.5,0
5947,0.0860714286,206,296,95,0.8445903612,7,2,5,0.6129032258,0,8,28,0,0,0,6,11,0,0,1,1
1052,0.1375858124,13,2399,150,0.7096043675,6,2,4,0.4888888889,0,5,25,0.0292317831,0,16,115,14,1,0,2,2
263,0.1526717557,6,27,6,0.7896900821,5,0,5,0.2,0,4,3,0,0,0,1,1,0,0,1,0
38,0,14,14,2,0,1,0,1,1,0,0,0,0.0714285714,0,0,2,2,2,0,1,0
19,0.0714285714,1,417,19,0.9819407869,2,0,2,0.6666666667,0,1,1,0.0157113433,0,1,6,3,3,0,1.5,1
2575,0.106918239,73,5915,173,0.9001314804,7,1,6,0.4516129032,0,6,12,0.0186915888,0,9,136,9,1,0,1,1
143,0.2517482517,20,26,6,0,2,0,2,0.5,0,1,2,0.0769230769,0,2,2,1,1,0,2,0
215,0.0954545455,27,54,23,0.966832469,4,0,4,0.4285714286,0,4,4,0.1666666667,0,0,8,4,1,0,1.5,0
2853,0.1875,210,23925,166,0.8253549566,9,4,5,0.2727272727,0,7,11,0.0006489761,0,0,61,16,2,1,2,2
263,0.2118765107,19,681,33,0.9940302115,4,0,4,0.2857142857,0,1,3,0.032790832,0,2,24,6,1,0,3.5,1
308,0.1290322581,15,521,62,0.9024045371,6,0,6,0.2222222222,0,1,3,0.030075188,0,5,41,8,2,1,2,0
2684,0.0970166784,70,10134,153,0.8363337671,10,8,2,0.7419354839,0,20,38,0.0012235785,0,8,78,13,1,0,2,5
3083,0.12,146,11957,362,0.856283188,25,20,5,0.1923076923,0,25,43,0.0115384615,0,19,122,44,1,5,2,1
178,0.0449438202,1,1022,4,0,2,0,2,0.5,0,1,2,0.0019569472,0,0,0,5,0,0,2,2
168,0.1130952381,4,18,9,0,1,0,1,1,0,3,3,0,0,0,0,0,0,0,3,0
196,0.0467836257,7,22,11,0.6840384356,2,0,2,0.75,0,4,4,0,0,0,0,0,0,0,2,0
230,0.0297619048,15,295,11,0.9681300138,3,0,3,0.6666666667,0,3,4,0,0,0,9,7,2,0,1.5,0
752,0.1576667487,31,175,27,0.8523385994,7,0,7,0.3,0,6,6,0.0939393939,0,2,16,6,1,0,1,0
173,0.1907514451,10,6,3,0,1,0,1,1,0,1,1,0,0,0,0,12,0,0,1,1
2992,0.1733161408,208,2219,113,0.8441497494,8,2,6,0.3142857143,0,12,22,0.0826330532,4.3982511935,1,59,10,2,0,2,6
381,0.0738255034,22,144,40,0.7548572238,3,0,3,0.5714285714,0,2,4,0.1170212766,0,0,21,8,1,0,1,0
51,0.1161538462,10,46,13,0.9957274521,2,0,2,0.6666666667,0,1,1,0.3354166667,0,0,0,0,0,0,1.5,0
1302,0.0761904762,49,4297,133,0.8612206422,12,8,4,0.3023255814,0,16,28,0.0054204448,0,7,53,24,0,0,2,1
2657,0.1265255178,171,1326,154,0.808532065,14,5,9,0.2051282051,1,12,19,0,0,3,80,28,1,2,1,2
422,0.108110687,48,291,30,0.7128025995,4,0,4,0.3333333333,0,0,1,0.0255167959,0,0,9,4,2,0,1,1
148,0.1081081081,4,9,3,0,1,0,1,1,0,0,0,0.1111111111,0,0,2,2,2,0,1,0
666,0.0643127364,41,1973,143,0.8023069702,11,6,5,0.2173913043,1,8,13,0.0234802909,0,8,68,24,2,0,1,0
120,0.275862069,40,47,17,0.9603948809,3,0,3,0.6666666667,0,3,4,0,0,0,1,1,0,0,2,1
254,0.0708661417,26,199,23,0,5,0,5,0.2857142857,0,5,4,0.0226130653,0,0,4,3,2,2,8,0
369,0.1960784314,19,12,5,0.8649735207,2,0,2,0.6666666667,0,3,3,0,0,0,0,0,0,0,1,0
661,0.1194029851,12,1311,65,0.8939978864,7,3,4,0.3636363636,0,4,12,0.0141509434,0,14,59,10,2,0,4,2
150,0.18,6,2902,16,0,3,0,3,0.3333333333,0,1,1,0.0012060648,0,3,7,3,2,0,3,0
85,0.0573770492,0,1605,20,1,1,0,1,1,0,0,0,0.0041673879,0,2,8,3,3,0,1,1
476,0.1545435735,34,383,17,0.5225593745,3,0,3,0.3333333333,0,1,1,0.0064102564,0,0,3,5,2,0,1.5,0
696,0.1626778054,28,11,5,0.9709505945,2,0,2,0.5,0,1,2,0.0714285714,0,0,3,3,0,0,1,0
629,0.1426367461,15,1137,31,0.9139882908,3,0,3,0.625,0,3,4,0.0047169811,0,1,14,7,1,0,1,1
708,0.0547126786,31,29,10,1,1,0,1,1,0,0,2,0.3052631579,0,1,8,2,2,0,1,0
469,0.0972222222,23,381,24,0.8722208508,2,0,2,0.875,0,5,5,0.0095541401,0,2,9,2,1,0,2,0
1102,0.1114306785,26,2871,137,0.8966598003,8,1,7,0.5277777778,0,14,27,0.0104444283,0,4,29,9,2,1,3,2
1850,0.1243386243,96,6265,217,0.9245028401,20,12,8,0.1944444444,0,14,16,0.0106382979,0,11,109,51,2,1,1,2
164,0.1346153846,18,201,16,0.8960382325,3,0,3,0.7142857143,0,3,4,0.0541436464,0,1,9,5,2,0,3.5,0
2281,0.0670391061,109,1829,89,0.6265616035,6,3,3,0.5454545455,1,6,27,0,0,6,54,17,0,0,1,1
114,0.049382716,7,66,13,0.3912435636,4,0,4,0.25,0,3,2,0.0972222222,0,0,4,2,0,1,2.5,0
7310,0.1041214751,378,34504,1060,0.8819485313,26,21,5,0.2116182573,0,39,196,0.0001577536,0,14,273,29,1,24,2,25
461,0.1489361702,31,331,25,0.9273627785,5,0,5,0.2857142857,0,1,4,0.4,0,2,7,4,0,0,1,1
613,0.0909182037,63,874,63,0.7618440683,8,3,5,0.3181818182,0,8,20,0,0,4,36,7,1,1,2.5,0
160,0.15,4,629,33,0,2,0,2,0.5,0,0,0,0.0302066773,0,0,3,2,2,0,2,0
874,0.0571428571,32,840,34,0.8574959979,4,0,4,0.5,0,4,5,0.012195122,0,0,16,9,4,0,3,2
49,0.0833333333,0,303,6,1,1,0,1,1,1,0,0,0.0103909465,0.488547668,0,4,1,1,0,1,0
218,0.1559633028,10,79,13,0,3,0,3,0.3333333333,0,0,0,0.0253164557,111.0681434599,0,11,5,2,1,4,0
511,0.1583333333,50,698,105,0.799540403,5,0,5,0.625,0,5,7,0.0274509804,0,0,53,15,2,3,2,0
173,0.0527650939,27,48,10,0.7219280949,3,0,3,0.5,0,3,4,0,0,0,0,0,0,0,2,1
2035,0.1208333333,160,8485,63,0.8145022551,10,0,10,0.1538461538,0,5,7,0.0020678959,0,8,34,22,1,0,1,0
597,0.0653594771,17,440,61,0.6733224088,7,0,7,0.3846153846,0,3,7,0.0074074074,0,0,29,13,1,0,1,1
162,0.1136363636,3,61,9,0.7725068857,2,0,2,0.8,0,2,5,0.0588235294,0,1,2,1,1,0,1,0
246,0.0837301587,0,3561,73,0.8692677701,1,0,1,1,0,2,5,0.0042236911,0,9,13,1,1,0,3.5,3
1077,0.13,76,5817,167,0.899050786,14,10,4,0.21875,0,11,16,0.0223463687,0,3,58,25,2,3,2,3
122,0.1229508197,9,6,3,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1
532,0.0871001114,23,3155,158,0.9568766065,4,2,2,0.8181818182,0,6,7,0.0004965243,0,2,55,14,3,0,3,1
682,0.0546075085,8,101,13,0.9629470156,1,0,1,1,0,2,4,0,0,0,0,0,0,0,1,0
45,0.0454545455,1,352,8,1,1,0,1,1,0,1,0,0,0,0,4,2,2,0,1,0
423,0,71,804,46,0.7975511165,4,0,4,0.5625,0,5,8,0.0285714286,0,6,25,6,1,0,4,2
176,0.0606060606,6,796,30,0.8118126882,2,0,2,0.8181818182,0,4,9,0.0020661157,0,2,4,3,2,0,5,0
133,0.1173469388,14,2187,40,1,1,0,1,1,0,1,2,0.0033314607,0.8164077562,2,16,10,3,0,3,0
9,0.0833333333,4,546,16,0.9544340029,1,0,1,1,0,3,2,0.0020080321,0,0,4,3,2,0,2.5,0
146,0.125,3,2266,86,0.9201961881,3,0,3,0.6,1,6,7,0.011627907,0.2146802326,10,52,11,2,0,4,1
5000,0.0967741935,1649,10550,1685,0.712338024,95,94,1,0.0546075085,4,58,130,0.0053418803,0,24,891,200,1,48,2,22
